year month day camp flt prof lat lon alt pressure theta co2 co2qcls co2noaa co2ao2 strat co2mspo co2mqcls co2mnoaa co2mao2
2017 10 14 3 7 -1 -67.24278 -35.44606 10008.14 227.9548 309.6886 404.53 404.4133 404.3798 404.7275 0 0.88 0.117 0.15 -0.198
2017 10 14 3 7 4 -67.62167 -33.34728 6911.35 374.2608 297.8751 404.45 404.2804 404.301 404.1713 0 0.8 0.17 0.149 0.279
2017 10 14 3 7 5 -68.51571 -30.64841 191.6593 957.1882 262.6301 403.73 403.6429 403.5639 NA 0 0.08 0.087 0.166 NA
2017 10 14 3 7 5 -69.05386 -30.26375 2802.461 674.1315 281.3396 403.67 403.8686 403.5545 403.5307 0 0.02 -0.199 0.115 0.139
2017 10 14 3 7 5 -69.89 -29.62489 6691.457 384.5015 295.7265 403.97 403.7933 403.922 404.1967 0 0.32 0.177 0.048 -0.227
2017 10 14 3 7 -1 -72.34501 -27.40039 9943.92 227.6679 310.4688 404.22 404.2271 404.1477 404.7361 1 0.57 -0.007 0.072 -0.516
2017 10 14 3 7 -1 -73.64926 -25.95363 9933.165 227.6813 310.1183 404.6 404.5227 404.5063 404.8861 0 0.95 0.077 0.094 -0.286
2017 10 14 3 7 6 -74.78081 -24.38803 4726.27 516.0313 285.7947 403.77 403.8074 403.5995 403.9342 0 0.12 -0.037 0.171 -0.164
2017 10 14 3 7 6 -75.29636 -23.68056 1994.891 755.4336 274.5497 403.69 403.7369 403.4488 NA 0 0.04 -0.047 0.241 NA
2017 10 14 3 7 6 -75.87723 -22.85312 1045.337 858.3569 269.4083 403.72 403.5749 403.5289 403.7726 0 0.07 0.145 0.191 -0.053
2017 10 14 3 7 7 -76.6978 -21.70968 5088.698 488.2575 286.0215 403.72 403.6312 403.5537 403.921 0 0.07 0.089 0.166 -0.201
2017 10 14 3 7 7 -77.63403 -20.01709 7942.515 314.1873 294.9627 403.9 403.6935 403.7927 404.3479 0 0.25 0.207 0.107 -0.448
2017 10 14 3 7 -1 -78.52519 -24.22495 9897.501 228.0666 309.2058 404.05 403.9626 403.9364 404.2993 0 0.4 0.087 0.114 -0.249
2017 10 14 3 7 -1 -79.11846 -29.66467 9513.279 243.7609 304.2019 404.16 404.0823 404.0871 NA 0 0.51 0.078 0.073 NA
2017 10 14 3 7 8 -79.5615 -35.02428 5246.504 477.2464 286.637 403.91 403.9119 403.7113 403.5793 0 0.26 -0.002 0.199 0.331
2017 10 14 3 7 9 -79.89296 -40.5101 8056.217 309.5528 296.4194 404.01 404.0065 403.9557 404.1583 0 0.36 0.003 0.054 -0.148
2017 10 14 3 7 9 -79.63732 -47.17892 10180.33 217.0728 311.5586 403.81 403.5047 403.6416 404.0418 1 0.16 0.305 0.168 -0.232
2017 10 14 3 7 -1 -77.98363 -48.92117 10183.67 216.9546 310.8994 404.58 404.4412 404.4877 NA 1 0.93 0.139 0.092 NA
2017 10 14 3 7 10 -76.89401 -49.75202 5294.88 474.025 287.5005 NA 403.4801 403.6462 403.8435 0 NA NA NA NA
2017 10 14 3 7 -1 -75.56405 -50.19321 199.9705 963.9808 260.6168 403.85 403.6226 403.5862 403.5477 0 0.2 0.227 0.264 0.302
2017 10 14 3 7 12 -73.13351 -51.31292 10002.78 224.0607 310.9832 404.34 404.2479 404.1215 NA 0 0.69 0.092 0.218 NA
2017 10 14 3 7 12 -71.49822 -53.0912 1021.722 858.8634 267.8764 403.83 404.0937 403.5266 403.9921 0 0.18 -0.264 0.303 -0.162
2017 10 14 3 7 -1 -71.0371 -54.03527 171.5601 959.2422 262.6968 403.84 403.6768 403.5835 403.6819 0 0.19 0.163 0.256 0.158
2017 10 14 3 7 13 -65.11204 -62.54776 10520.06 207.0798 322.6733 403.49 403.2585 403.3772 403.6153 1 -0.16 0.231 0.113 -0.125
2017 10 14 3 7 -1 -62.39668 -65.11732 3363.328 624.3597 283.4787 403.73 403.8331 403.6217 404.0975 0 0.08 -0.103 0.108 -0.368
2017 10 14 3 7 -1 -61.53719 -65.82849 190.2313 956.6791 270.198 403.83 403.2038 403.579 403.9441 0 0.18 0.626 0.251 -0.114
2017 10 14 3 7 15 -56.87615 -68.57777 11840.35 179.3542 336.7022 403.54 403.3273 403.3832 403.6961 1 -0.11 0.213 0.157 -0.156
2017 10 14 3 7 -1 -54.08921 -69.86243 6852.55 403.2092 307.8376 403.95 NA 403.8284 403.9725 0 0.3 NA 0.122 -0.023
2017 10 17 3 8 1 -52.80843 -68.56591 6036.274 442.4124 294.2057 403.61 NA 403.4902 403.99 0 -0.05 NA 0.12 -0.38
2017 10 17 3 8 1 -50.04305 -60.64793 9863.785 262.1721 320.1167 406.1 406.1266 405.9959 406.2585 0 2.44 -0.027 0.104 -0.159
2017 10 17 3 8 -1 -47.91731 -55.95278 10024.6 262.3366 321.7801 404.86 404.7604 404.6672 405.145 0 1.2 0.1 0.193 -0.285
2017 10 17 3 8 2 -47.24689 -54.62851 4962.728 542.3333 309.1188 404.67 404.7117 404.4427 404.6155 0 1.01 -0.042 0.227 0.055
2017 10 17 3 8 3 -46.18798 -52.65912 2947.1 704.5048 304.5813 404.52 404.7786 404.0541 404.3742 0 0.86 -0.259 0.466 0.146
2017 10 17 3 8 3 -45.10619 -50.78182 8231.642 348.1624 318.0409 405.07 404.8787 404.9982 405.1782 0 1.41 0.191 0.072 -0.108
2017 10 17 3 8 -1 -42.86155 -47.08655 10603.06 250.5175 327.9113 404.61 404.5158 404.5077 404.7922 0 0.95 0.094 0.102 -0.182
2017 10 17 3 8 4 -41.89838 -45.61522 3513.709 669.4019 308.4911 404.54 404.6859 404.409 404.6633 0 0.88 -0.146 0.131 -0.123
2017 10 17 3 8 -1 -41.25565 -44.67324 191.6938 1001.639 287.6875 403.4 403.4561 403.1939 403.3491 0 -0.26 -0.056 0.206 0.051
2017 10 17 3 8 5 -40.72897 -43.9228 4515.668 591.4273 312.5525 404.46 404.4916 404.3181 404.65 0 0.8 -0.032 0.142 -0.19
2017 10 17 3 8 5 -40.06266 -42.99994 7713.404 388.1864 322.8706 404.5 404.2959 404.2539 NA 0 0.84 0.204 0.246 NA
2017 10 17 3 8 -1 -37.06684 -38.98556 11084.12 239.1275 331.3557 404.77 404.7403 404.6282 405.3143 0 1.11 0.03 0.142 -0.544
2017 10 17 3 8 6 -35.79105 -37.37953 1920.68 821.723 296.2662 403.2 403.4586 403.1697 403.9044 0 -0.47 -0.259 0.03 -0.704
2017 10 17 3 8 -1 -35.39426 -36.89599 179.5057 1013.085 286.9881 403.54 403.3988 403.2911 403.5989 0 -0.13 0.141 0.249 -0.059
2017 10 17 3 8 7 -35.15579 -36.60847 1921.657 820.7367 296.5524 403.8 403.8831 403.601 403.9699 0 0.13 -0.083 0.199 -0.17
2017 10 17 3 8 7 -34.80541 -36.19085 4870.768 569.5909 315.7506 404.65 404.6237 404.4926 404.7881 0 0.98 0.026 0.157 -0.138
2017 10 17 3 8 7 -29.60842 -30.97511 11109.46 239.1694 331.4452 405.13 404.9455 404.9212 405.5239 0 1.46 0.185 0.209 -0.394
2017 10 17 3 8 -1 -26.83014 -28.52836 11736.88 217.1565 334.6999 405.2 404.8914 404.9062 405.0333 0 1.53 0.309 0.294 0.167
2017 10 17 3 8 8 -25.65132 -27.53721 4311.176 612.6962 314.3087 404.52 404.451 404.2076 404.5966 0 0.85 0.069 0.312 -0.077
2017 10 17 3 8 -1 -24.86685 -26.89106 178.2085 1007.349 291.7252 403.21 403.5089 403.3845 403.5811 0 -0.46 -0.299 -0.175 -0.371
2017 10 17 3 8 9 -24.1395 -26.29995 5588.027 520.5537 319.7804 404.77 404.396 404.5352 404.8707 0 1.1 0.374 0.235 -0.101
2017 10 17 3 8 -1 -20.82368 -23.7055 11833.05 217.2915 341.7464 404.3 404.1557 404.206 404.7552 0 0.63 0.144 0.094 -0.455
2017 10 17 3 8 10 -19.4776 -22.69391 2792.57 736.7857 311.6298 404.91 404.741 404.6887 405.2848 0 1.24 0.169 0.221 -0.375
2017 10 17 3 8 -1 -18.86446 -22.24003 189.2223 1002.325 293.6785 404.3 403.7525 404.0305 404.2205 0 0.63 0.548 0.269 0.079
2017 10 17 3 8 11 -18.41006 -21.90634 3584.756 669.3176 316.4394 404.6 404.5025 404.4327 404.7793 0 0.93 0.098 0.167 -0.179
2017 10 17 3 8 11 -17.26721 -21.07676 8587.205 351.7126 333.0358 407.59 400.971 407.3119 407.5859 0 3.92 6.619 0.278 0.004
2017 10 17 3 8 11 -13.36366 -18.33078 12542.33 197.3965 345.3326 404.71 404.6512 404.5331 405.0515 0 1.04 0.059 0.177 -0.341
2017 10 17 3 8 -1 -8.017377 -14.74086 13198.11 179.3704 348.4684 406.77 405.2708 404.6774 405.5319 0 3.09 1.499 2.093 1.238
2017 10 17 3 8 12 -7.952086 -14.70601 6218.037 482.4478 326.7554 406.18 406.1847 405.7677 406.6814 0 2.5 -0.005 0.412 -0.501
2017 10 19 3 9 -1 -7.828888 -14.61152 3187.797 701.2343 314.0613 408.71 NA 407.9744 408.8321 0 4.9 NA 0.736 -0.122
2017 10 19 3 9 -1 -5.288831 -16.32083 10340.01 275.8398 344.2047 402.6 402.0192 402.2821 NA 0 -1.22 0.581 0.318 NA
2017 10 19 3 9 -1 -3.285047 -16.91381 175.1229 997.6749 297.1298 404.2 404.1058 403.9114 404.6086 0 0.38 0.094 0.289 -0.409
2017 10 19 3 9 3 -2.707649 -17.08422 4557.216 592.3539 319.1122 407.34 406.5207 407.0346 407.1911 0 3.52 0.819 0.305 0.149
2017 10 19 3 9 -1 0.01416558 -17.88571 11000.06 251.3796 347.207 403.26 402.9899 403.0084 403.6603 0 -0.56 0.27 0.252 -0.4
2017 10 19 3 9 4 1.361737 -18.28215 2898.369 725.7691 311.7497 405.57 405.2522 405.0484 405.0435 0 1.75 0.318 0.522 0.526
2017 10 19 3 9 -1 2.081837 -18.51445 178.1622 996.7933 299.0825 404.24 404.5753 404.0477 404.1791 0 0.42 -0.335 0.192 0.061
2017 10 19 3 9 5 2.555093 -19.18671 6378.754 470.9315 329.8216 402.78 402.7606 402.595 402.9175 0 -1.04 0.019 0.185 -0.138
2017 10 19 3 9 -1 7.057517 -19.9695 12302.59 207.3141 349.0747 402.5 402.2841 402.4208 403.1303 0 -1.33 0.216 0.079 -0.63
2017 10 19 3 9 -1 9.451848 -20.68926 183.6003 995.997 301.0371 401.1 400.9986 400.8383 401.3802 0 -2.73 0.101 0.262 -0.28
2017 10 19 3 9 7 9.541165 -20.71564 1404.958 866.2379 305.9342 402.19 402.7035 401.9499 401.9551 0 -1.64 -0.514 0.24 0.235
2017 10 19 3 9 7 14.0735 -22.1484 12885.34 188.411 345.8407 402.9 402.5368 402.7541 403.0469 0 -0.93 0.363 0.146 -0.147
2017 10 20 3 10 -1 16.76566 -23.08288 2190.396 793.13 310.3485 403.15 NA 402.8583 402.7871 0 -0.65 NA 0.292 0.363
2017 10 20 3 10 -1 11.08712 -25.40574 9721.883 301.6409 343.027 402.37 402.3022 402.1623 402.6647 0 -1.43 0.068 0.208 -0.295
2017 10 20 3 10 2 9.840365 -25.6731 2153.872 793.4333 309.5056 402.71 402.6787 402.4761 402.7573 0 -1.09 0.031 0.234 -0.047
2017 10 20 3 10 -1 9.678987 -25.80778 177.3692 996.2612 300.4937 404.23 404.2465 404.0595 404.4696 0 0.43 -0.017 0.171 -0.24
2017 10 20 3 10 3 9.2726 -26.08036 4906.8 568.0086 322.5434 401.15 401.3793 401.0889 401.4149 0 -2.65 -0.229 0.061 -0.265
2017 10 20 3 10 -1 13.30488 -26.38394 10382.56 275.1281 342.9399 401.74 401.767 401.871 402.1254 0 -2.06 -0.027 -0.131 -0.385
2017 10 20 3 10 4 14.85936 -26.33275 3866.624 647.6973 312.8931 403.38 403.1597 403.3948 403.7126 0 -0.42 0.22 -0.015 -0.333
2017 10 20 3 10 -1 15.78575 -26.28483 180.8297 998.4914 298.8733 404.72 404.5684 404.3836 404.7212 0 0.92 0.152 0.336 -0.001
2017 10 20 3 10 5 16.31692 -26.25345 6381.741 472.2303 329.347 401.6 401.2963 401.3762 401.7692 0 -2.2 0.304 0.224 -0.169
2017 10 20 3 10 -1 19.77277 -26.15198 2728.698 742.849 310.0381 402.8 403.1156 403.0073 403.3125 0 -1 -0.316 -0.207 -0.512
2017 10 20 3 10 -1 20.48962 -26.23161 172.0713 1001.357 297.8128 404.54 405.987 404.5372 404.5037 0 0.74 -1.447 0.003 0.036
2017 10 20 3 10 7 21.0939 -26.2991 3987.347 637.1278 317.3128 407.61 407.9432 407.6553 407.3749 0 3.81 -0.333 -0.045 0.235
2017 10 20 3 10 7 26.5238 -26.82416 10971.63 250.6243 340.238 402.76 402.8538 402.8463 402.9801 0 -1.04 -0.094 -0.086 -0.22
2017 10 20 3 10 -1 28.42663 -26.99426 2524.886 764.5197 307.1819 404.73 404.6927 404.4387 404.5637 0 0.93 0.037 0.291 0.166
2017 10 20 3 10 -1 29.07856 -27.05387 188.9149 1006.384 295.3512 403.82 403.9007 403.8247 403.7108 0 0.02 -0.081 -0.005 0.109
2017 10 20 3 10 9 29.81897 -27.12248 5116.498 555.1613 318.9996 403.65 403.9037 403.5944 403.4381 0 -0.15 -0.254 0.056 0.212
2017 10 20 3 10 -1 33.01165 -27.40298 11501.22 227.8996 337.1819 403.42 403.4408 403.396 403.6237 0 -0.38 -0.021 0.024 -0.204
2017 10 20 3 10 10 34.74751 -27.53024 2011.017 811.7982 302.7936 404.42 404.5228 404.2935 404.653 0 0.62 -0.103 0.127 -0.233
2017 10 20 3 10 -1 35.30152 -27.57187 179.6795 1006.928 293.0765 405.1 405.0968 405.0441 405.0634 0 1.3 0.003 0.056 0.037
2017 10 20 3 10 -1 39.08248 -27.68369 12425.23 192.331 344.9663 403.79 403.732 403.6971 404.176 0 -0.01 0.058 0.093 -0.386
2017 10 23 3 11 -1 38.58767 -26.90014 1551.893 850.8435 299.7793 403.96 NA 404.0131 404.1647 0 0.24 NA -0.053 -0.205
2017 10 23 3 11 -1 41.77432 -27.00052 8790.384 330.6965 329.5328 403.66 403.7134 403.6017 404.2361 0 -0.06 -0.053 0.058 -0.576
2017 10 23 3 11 2 42.85748 -27.00052 2994.523 708.5073 305.1827 404.7 405.0028 404.6152 405.5638 0 0.98 -0.303 0.085 -0.864
2017 10 23 3 11 -1 43.72092 -27.00045 175.5234 991.8371 291.8526 406.54 406.6248 406.434 406.6475 0 2.82 -0.085 0.106 -0.107
2017 10 23 3 11 3 44.47554 -27.00035 4371.549 591.7265 310.957 405.54 404.0929 403.8566 404.2911 0 1.82 1.447 1.683 1.249
2017 10 23 3 11 -1 47.76673 -27.00051 8524.671 330.0228 324.7365 403.81 403.9354 403.7194 404.4647 0 0.09 -0.125 0.091 -0.655
2017 10 23 3 11 4 49.22445 -27.00056 1970.572 787.0789 290.1408 405.27 405.4473 405.2361 405.8556 0 1.55 -0.177 0.034 -0.586
2017 10 23 3 11 -1 50.01452 -27.00023 172.6093 978.9396 286.3619 403.93 404.3991 403.7391 404.2149 0 0.21 -0.469 0.191 -0.285
2017 10 23 3 11 5 51.9657 -27.00007 3212.725 662.4261 296.0664 NA 405.096 405.0827 405.4166 0 NA NA NA NA
2017 10 23 3 11 -1 54.49127 -26.99223 7233.782 376.7194 313.9286 405.37 405.1756 404.9578 405.3858 0 1.65 0.194 0.412 -0.016
2017 10 23 3 11 6 55.6557 -26.98498 1732.973 786.6334 290.9414 405.86 405.8247 405.7852 406.27 0 2.14 0.035 0.075 -0.41
2017 10 23 3 11 -1 56.40459 -26.97911 182.48 953.0404 285.925 406.56 406.6976 406.4417 406.577 0 2.84 -0.138 0.118 -0.017
2017 10 23 3 11 7 57.43824 -26.97429 5327.056 491.2424 304.6961 405.05 404.9938 404.9143 405.1934 0 1.33 0.056 0.136 -0.143
2017 10 23 3 11 -1 59.93991 -26.96746 7224.836 377.3994 308.9118 405.08 405.3559 405.0682 405.604 0 1.36 -0.276 0.012 -0.524
2017 10 23 3 11 8 60.39555 -28.11285 3577.957 626.1976 297.1599 NA 404.6619 406.0978 406.683 0 NA NA NA NA
2017 10 23 3 11 -1 60.85982 -29.55015 164.9309 964.4563 284.4051 409.81 406.674 406.6936 406.9212 0 6.09 3.136 3.116 2.889
2017 10 23 3 11 9 61.55402 -30.52787 4813.046 530.6679 299.892 406.83 406.7396 406.7318 406.9778 0 3.11 0.09 0.098 -0.148
2017 10 23 3 11 -1 62.8855 -31.88931 6673.204 410.6218 305.5775 404.82 404.9339 404.7598 405.3274 0 1.1 -0.114 0.06 -0.507
2017 10 23 3 11 -1 64.28421 -33.47542 190.599 974.5728 278.0547 404.7 404.5722 404.5342 404.7788 0 0.98 0.128 0.166 -0.079
2017 10 23 3 11 11 64.67014 -33.94606 2734.897 707.8067 293.462 406.62 404.7325 406.4921 406.7009 0 2.9 1.887 0.128 -0.081
2017 10 23 3 11 -1 66.0446 -39.27932 8303.495 330.273 311.784 405.42 405.3237 405.3852 405.7544 0 1.7 0.096 0.035 -0.334
2017 10 23 3 11 12 66.46004 -42.99131 2738.177 714.7606 290.962 NA 406.0107 405.7611 406.0725 0 NA NA NA NA
2017 10 23 3 11 -1 66.92821 -49.04493 8447.157 330.54 318.6004 405.49 405.0168 405.3744 405.668 0 1.77 0.473 0.116 -0.178
2017 10 23 3 11 -1 65.03643 -52.7327 179.7881 987.2597 277.037 404.68 404.6851 404.5463 404.3534 0 0.96 -0.005 0.134 0.327
2017 10 23 3 11 15 64.36702 -53.03544 3724.482 633.6953 305.892 406.88 407.0329 406.964 406.9204 0 3.16 -0.153 -0.084 -0.04
2017 10 23 3 11 -1 59.64338 -55.17989 8563.415 330.4479 321.3992 404.48 404.2963 404.3759 405.1953 0 0.76 0.184 0.104 -0.715
2017 10 23 3 11 16 58.48037 -55.7391 3024.938 697.4777 300.6646 406.63 404.614 406.5059 406.5362 0 2.91 2.016 0.124 0.094
2017 10 23 3 11 -1 57.54487 -56.16215 186.5406 993.988 274.7268 404.95 404.9869 405.0021 405.0505 0 1.23 -0.037 -0.052 -0.101
2017 10 23 3 11 17 56.8226 -56.47365 4324.896 592.4679 309.7545 404.78 404.7614 404.8665 NA 0 1.06 0.019 -0.087 NA
2017 10 23 3 11 -1 52.52991 -63.10862 12151.34 197.8482 334.2677 404.88 405.0358 404.9565 405.2973 0 1.16 -0.156 -0.077 -0.417
2017 10 23 3 11 -1 46.41763 -67.44168 12574.05 188.3813 338.7403 405.07 405.0196 405.1169 405.931 0 1.35 0.05 -0.047 -0.861
2017 10 25 3 12 1 49.9574 -69.75859 9578.628 290.6829 331.925 404.63 NA 404.5198 405.0083 0 0.91 NA 0.11 -0.378
2017 10 25 3 12 -1 55.53326 -71.15257 10057.26 262.6133 332.2492 404.47 NA 404.2948 404.7047 0 0.75 NA 0.175 -0.235
2017 10 25 3 12 2 57.5113 -71.71761 1880.662 791.3733 292.1752 NA NA 408.9066 409.4775 0 NA NA NA NA
2017 10 25 3 12 -1 58.1133 -71.92974 644.779 919.6897 287.5868 409.88 NA 409.7368 409.9678 0 6.16 NA 0.143 -0.088
2017 10 25 3 12 3 59.18199 -72.31951 5119.343 514.8983 303.5816 404.63 NA 404.6917 404.8008 0 0.92 NA -0.062 -0.171
2017 10 25 3 12 -1 63.97253 -74.34744 8493.878 315.2179 313.352 409.12 NA 409.0254 409.3361 0 5.41 NA 0.095 -0.216
2017 10 25 3 12 4 65.16272 -74.96847 2835.761 693.8963 287.688 404.77 NA 404.7205 404.8096 0 1.06 NA 0.049 -0.04
2017 10 25 3 12 -1 65.79584 -75.32265 1201.717 858.0259 274.5503 403.81 NA 403.6165 403.449 0 0.1 NA 0.194 0.361
2017 10 25 3 12 5 66.37842 -75.66489 4126.89 580.7064 293.0668 405.19 NA 405.2525 405.3826 0 1.48 NA -0.062 -0.193
2017 10 25 3 12 -1 71.61553 -79.62111 8632.218 298.4087 313.6241 404.49 404.5638 404.5181 404.8729 0 0.78 -0.074 -0.028 -0.383
2017 10 25 3 12 6 72.65375 -81.36937 2401.459 726.8021 280.8292 407.28 409.6945 406.972 406.6441 0 3.57 -2.415 0.308 0.636
2017 10 25 3 12 -1 73.97297 -84.53898 166.0964 975.871 259.5746 404 403.9199 403.922 403.8423 0 0.29 0.08 0.078 0.158
2017 10 25 3 12 7 75.00594 -87.51012 6341.8 417.4465 299.7182 404.54 404.4995 404.5523 404.7682 0 0.83 0.041 -0.012 -0.228
2017 10 25 3 12 -1 78.1733 -101.7322 9020.632 274.8689 319.5743 404.65 404.5448 404.5977 404.9654 1 0.94 0.105 0.052 -0.315
2017 10 25 3 12 8 78.79556 -106.284 3837.527 597.1846 280.9594 407.81 407.6318 407.4595 407.0868 0 4.1 0.178 0.351 0.723
2017 10 25 3 12 -1 79.47194 -112.7579 181.4184 988.7691 256.9998 404.51 404.3077 404.4613 404.7988 0 0.8 0.202 0.049 -0.289
2017 10 25 3 12 9 79.64837 -114.8737 2485.541 722.0186 270.1751 404.47 405.4135 404.4729 404.5723 0 0.76 -0.943 -0.003 -0.102
2017 10 25 3 12 9 79.94226 -120.2184 7363.924 352.2617 296.5304 404.03 404.2701 404.1785 404.5372 0 0.32 -0.24 -0.149 -0.507
2017 10 25 3 12 10 79.15548 -123.9204 1955.3 778.9469 267.7054 404.52 404.4753 404.2819 404.7288 0 0.81 0.045 0.238 -0.209
2017 10 25 3 12 -1 78.64698 -125.919 180.9878 990.2498 255.266 405.54 406.1239 405.3707 405.6455 0 1.83 -0.584 0.169 -0.106
2017 10 25 3 12 11 78.05316 -127.988 4107.783 576.4565 282.4283 404.39 404.3907 404.4071 404.6426 0 0.68 -0.001 -0.017 -0.253
2017 10 25 3 12 -1 76.62804 -132.0691 7446.71 352.0351 297.4062 404.37 404.4234 404.4843 404.6774 0 0.66 -0.053 -0.114 -0.307
2017 10 25 3 12 12 75.86087 -133.8773 3055.85 672.0275 279.869 405.14 404.6799 405.1915 405.3442 0 1.43 0.46 -0.052 -0.204
2017 10 25 3 12 -1 75.15764 -135.3505 176.4798 991.9494 255.8196 NA 403.954 403.8993 403.5569 0 NA NA NA NA
2017 10 25 3 12 13 74.25487 -137.0264 5676.305 462.481 286.7654 404.34 404.1823 404.2713 404.0695 0 0.63 0.158 0.069 0.27
2017 10 25 3 12 -1 71.57562 -141.0898 10346.87 228.0328 345.55 404.83 404.9185 404.8876 404.8387 1 1.12 -0.089 -0.058 -0.009
2017 10 25 3 12 14 70.94506 -144.4301 4078.9 583.6749 280.5622 404.97 404.566 404.8119 404.4479 0 1.26 0.404 0.158 0.522
2017 10 25 3 12 15 69.71624 -149.952 5218.679 496.9813 289.7839 405.08 404.6454 404.9834 404.735 0 1.37 0.435 0.097 0.345
2017 10 25 3 12 15 64.66013 -150.9555 12188.37 179.4011 368.6748 404.54 404.6588 404.5258 404.6676 1 0.83 -0.119 0.014 -0.128
2017 10 25 3 12 -1 62.53001 -150.2715 7523.514 366.1091 310.521 404.94 404.6444 404.7387 405.0401 0 1.23 0.296 0.201 -0.1
2017 10 27 3 13 -1 60.94219 -149.9262 2582.27 726.0692 289.024 405.9 NA 405.5854 406.1156 0 2.15 NA 0.315 -0.216
2017 10 27 3 13 -1 59.08952 -146.0998 8009.642 345.3784 317.7814 405.25 NA 405.0042 405.3977 0 1.5 NA 0.246 -0.148
2017 10 27 3 13 2 58.51001 -145.6752 4536.494 564.6072 299.5706 404.82 404.6092 404.7508 405.245 0 1.07 0.211 0.069 -0.425
2017 10 27 3 13 2 58.05974 -145.3555 1332.965 859.4997 283.9092 406.17 406.0705 405.8322 406.3064 0 2.42 0.1 0.338 -0.136
2017 10 27 3 13 -1 57.56806 -145.0161 176.8719 993.1879 281.1815 406.08 406.0106 405.7546 405.7063 0 2.33 0.069 0.325 0.374
2017 10 27 3 13 -1 56.4349 -144.2499 1853.467 807.8785 287.3999 405.39 405.5454 405.1493 405.5167 0 1.64 -0.155 0.241 -0.127
2017 10 27 3 13 -1 55.8204 -143.8401 191.6934 996.2584 281.0685 405.91 405.4919 405.6165 405.741 0 2.16 0.418 0.294 0.169
2017 10 27 3 13 5 55.47866 -143.6198 2208.4 775.5569 292.7024 405.24 404.6803 405.2002 405.2118 0 1.49 0.56 0.04 0.028
2017 10 27 3 13 5 54.95722 -143.295 5893.766 482.2427 313.7507 404.72 404.4802 404.4722 404.7505 0 0.97 0.24 0.248 -0.03
2017 10 27 3 13 -1 52.45861 -141.909 10356.42 263.0149 336.5036 404.23 403.6008 403.9634 404.5913 0 0.48 0.629 0.267 -0.361
2017 10 27 3 13 6 51.91406 -141.631 7720.868 384.4621 326.3654 403.89 403.6305 403.5945 404.199 0 0.14 0.26 0.296 -0.309
2017 10 27 3 13 6 51.39988 -141.3748 3859.708 640.0502 307.1404 404.05 404.1486 403.6996 404.1873 0 0.3 -0.099 0.35 -0.137
2017 10 27 3 13 6 50.92725 -141.1448 757.2684 935.7444 291.1597 404.79 404.7484 404.3953 404.6423 0 1.04 0.042 0.395 0.148
2017 10 27 3 13 -1 50.42607 -140.9057 186.1474 1002.083 285.8401 404.43 404.3168 404.2433 404.2147 0 0.68 0.113 0.187 0.215
2017 10 27 3 13 7 49.65415 -140.5378 5145.694 544.6066 317.4569 403.92 403.594 403.6619 404.0462 0 0.17 0.326 0.258 -0.126
2017 10 27 3 13 7 49.06901 -140.2679 7753.908 385.3363 325.1904 404.44 404.2298 404.2002 404.442 0 0.69 0.21 0.24 -0.002
2017 10 27 3 13 -1 45.92572 -138.9175 9741.827 292.9351 336.8732 402.93 402.5939 402.6459 403.3166 0 -0.82 0.336 0.284 -0.387
2017 10 27 3 13 8 44.95424 -138.5334 4954.124 559.8418 319.9721 404.88 404.2789 404.5939 405.1046 0 1.13 0.601 0.286 -0.225
2017 10 27 3 13 8 44.49765 -138.3626 2021.195 802.2951 303.1949 404.95 404.7507 404.6137 405.0805 0 1.2 0.199 0.336 -0.13
2017 10 27 3 13 -1 43.88082 -138.0441 187.3275 1000.729 285.0219 404.83 404.0961 404.58 404.8333 0 1.08 0.734 0.25 -0.003
2017 10 27 3 13 9 43.5164 -137.6396 2957.049 716.285 309.918 404.63 404.7146 404.4517 404.7218 0 0.88 -0.085 0.178 -0.092
2017 10 27 3 13 9 42.95999 -137.0319 7520.694 400.7733 328.7621 404.52 404.4017 404.2892 404.534 0 0.77 0.118 0.231 -0.014
2017 10 27 3 13 9 40.67284 -134.1231 9893.413 288.4024 335.9804 404.31 404.2889 404.1079 404.791 0 0.56 0.021 0.202 -0.481
2017 10 27 3 13 -1 40.26525 -133.0654 6425.557 465.2774 325.2735 404.21 404.2492 404.127 404.6497 0 0.46 -0.039 0.083 -0.44
2017 10 27 3 13 10 39.95812 -132.2927 1753.148 828.9941 305.3038 404.66 404.4824 404.2142 404.9141 0 0.91 0.178 0.446 -0.254
2017 10 27 3 13 -1 39.68217 -131.6147 179.4386 999.6457 288.4369 405.16 405.1177 404.929 405.3635 0 1.41 0.042 0.231 -0.203
2017 10 27 3 13 11 39.61785 -131.4589 1304.371 873.8172 302.6907 404.89 404.6576 404.5755 404.8665 0 1.14 0.232 0.315 0.024
2017 10 27 3 13 -1 38.53339 -127.3525 9906.202 288.7331 335.1263 404.08 404.1406 403.9457 404.0415 0 0.33 -0.061 0.134 0.038
2017 10 27 3 13 12 38.3367 -126.5757 4478.062 599.6581 319.0703 404.41 403.9476 404.145 404.4816 0 0.66 0.462 0.265 -0.072
2017 10 27 3 13 13 37.68315 -124.5048 4875.493 570.0922 322.0986 404.63 404.6082 404.3051 404.4034 0 0.88 0.022 0.325 0.227
2017 10 29 3 13 -1 35.79843 -120.2888 12450.94 197.5693 344.0736 404.15 NA 403.9102 404.484 1 0.41 NA 0.24 -0.334
