year mon day hour min sec camp flt prof lat lon alt pressure theta co2 co2qcls co2oms co2ao2 strat h2oref n2oref o3ref co2mspo co2mqcls co2moms co2mao2
2011 8 11 16 52 44.51134 5 2 23 30.4253 -100.6417 2392 768.889 315.2676 390.817 NA 391.263 390.9383 0 13180.1 324.004 61.75972 2.303 NA -0.446 -0.121
2011 8 11 17 15 10.15846 5 2 24 28.9079 -99.8769 1936 810.6533 312.1757 389.3202 390.1785 390.1031 NA 0 21607.07 324.675 49.17459 0.8 -0.858 -0.783 NA
2011 8 11 17 18 46.86041 5 2 24 28.6735 -99.7988 959 906.0095 306.24 391.2561 391.2705 391.1558 NA 0 33768.62 324.5657 47.40263 2.736 -0.014 0.1 NA
2011 8 11 17 29 10.88466 5 2 24 28.4524 -99.7418 699 933.3496 307.8651 389.4898 389.8525 NA 389.4958 0 32334.35 324.123 42.1988 0.97 -0.363 NA -0.006
2011 8 11 18 6 35.57076 5 2 26 30.2422 -96.2642 8101 376.3853 337.4816 NA NA 390.8674 NA 0 177.1182 324.1405 45.34668 NA NA NA NA
2011 8 11 18 14 18.00126 5 2 26 30.7165 -95.4074 6303 475.9988 329.1689 390.7472 390.0285 390.2142 390.1581 0 154.3637 324.3225 48.58773 2.227 0.719 0.533 0.589
2011 8 11 18 16 40.30197 5 2 26 30.8602 -95.1862 4756 578.6869 320.1247 390.2881 390.0104 390.1324 390.9645 0 2569.737 324.6515 46.87449 1.768 0.278 0.156 -0.676
2011 8 11 18 19 25.20674 5 2 26 31.0117 -94.9516 2980 717.7329 314.777 NA 390.4169 390.3123 390.5495 0 4509.649 324.4991 45.57056 NA NA NA NA
2011 8 11 18 23 9.434261 5 2 26 31.1684 -94.7531 1515 852.7151 307.3979 NA NA 391.3499 391.3697 0 22359.93 324.4761 38.04701 NA NA NA NA
2011 8 11 18 33 10.33455 5 2 27 31.226 -94.7938 291 979.5965 307.6355 391.8647 391.6424 391.688 391.4319 0 23039.17 323.973 39.08709 3.345 0.222 0.177 0.433
2011 8 11 18 47 50.76963 5 2 28 31.9859 -94.2531 2469 762.7588 309.1497 NA 390.4743 390.4545 389.8501 0 15578.67 323.6368 35.42904 NA NA NA NA
2011 8 11 18 51 42.59769 5 2 28 32.2549 -94.1141 1266 877.4982 306.7582 NA NA 391.0143 390.9538 0 24357.77 323.998 36.01323 NA NA NA NA
2011 8 11 18 59 58.48693 5 2 28 32.5076 -93.8835 486 958.7964 305.3098 NA 393.5958 NA 393.8269 0 25385 324.3445 46.67606 NA NA NA NA
2011 8 11 19 11 15.96257 5 2 30 32.9223 -93.9438 3868 644.9618 318.8448 NA 390.491 390.4955 389.8991 0 7061.083 324.2834 56.43328 NA NA NA NA
2011 8 11 19 19 54.50885 5 2 30 33.505 -94.2244 814 923.2447 304.4615 NA 398.0744 NA NA 0 24482.08 325.1263 49.16822 NA NA NA NA
2011 8 11 19 25 46.50121 5 2 31 33.4607 -93.9945 261 982.846 304.7975 NA NA 390.4268 NA 0 22983.1 324.5222 52.5063 NA NA NA NA
2011 8 16 16 21 24.92211 5 3 34 46.9337 -110.5044 12488 187.8948 357.2968 389.9289 NA 389.8803 390.0205 1 6.816359 310.2748 344.9053 1.405 NA 0.049 -0.092
2011 8 16 16 30 11.93514 5 3 34 47.6567 -111.5255 10736 246.2081 329.8083 NA 389.4586 NA NA 0 94.24362 322.6088 87.51526 NA NA NA NA
2011 8 16 16 36 26.70097 5 3 34 48.3515 -111.9165 7990 367.9331 321.1329 NA 386.7351 386.8644 387.0354 0 495.6834 322.9658 55.20601 NA NA NA NA
2011 8 16 16 40 57.61392 5 3 34 48.8185 -112.1053 6276 464.9114 316.6838 NA 386.3758 NA 386.388 0 929.3317 323.2232 62.23729 NA NA NA NA
2011 8 16 16 45 30.57474 5 3 34 49.2068 -111.6328 4499 585.729 309.2815 NA 384.197 384.6159 384.8849 0 1465.32 322.9758 58.36723 NA NA NA NA
2011 8 16 16 49 14.54312 5 3 34 49.4924 -111.2657 2860 720.1069 300.0418 NA 381.8479 381.6794 381.9365 0 3453.3 322.8645 37.76011 NA NA NA NA
2011 8 16 16 54 10.41909 5 3 34 49.7792 -110.8921 1209 880.6891 296.2612 NA NA 385.0393 385.6603 0 8068.213 323.0695 31.96224 NA NA NA NA
2011 8 16 16 58 56.40432 5 3 34 49.9819 -110.7767 955 907.9813 295.3516 NA 387.2313 NA 386.6675 0 9889.167 324.1871 28.64131 NA NA NA NA
2011 8 16 18 25 59.56835 5 3 0 56.6568 -120.5092 11035 227.6638 334.9304 389.6096 388.9294 389.2759 389.4645 0 88.22172 320.6455 144.2977 1.087 0.68 0.334 0.145
2011 8 16 18 37 7.47462 5 3 0 57.7805 -121.7241 10978 227.6574 337.3062 NA 391.5487 391.6028 391.7411 0 73.74051 321.0705 133.6701 NA NA NA NA
2011 8 16 18 49 45.65603 5 3 36 58.9836 -123.4089 10920 227.6559 340.1515 389.3601 389.276 NA 389.3785 1 11.79359 306.1045 372.0342 0.853 0.084 NA -0.018
2011 8 16 18 59 26.72175 5 3 36 59.4394 -125.4904 7390 386.5814 312.9393 386.2561 385.6258 NA NA 0 715.4272 323.4828 55.13332 -2.244 0.63 NA NA
2011 8 16 19 2 45.70734 5 3 36 59.578 -126.1656 5933 473.6741 309.5201 386.1363 385.7963 385.8446 NA 0 2058.356 323.7026 51.2962 -2.363 0.34 0.292 NA
2011 8 16 19 7 13.62824 5 3 36 59.7488 -127.0285 4317 586.9556 303.1363 386.0764 386.1366 385.9897 386.2824 0 4260.344 323.732 39.60345 -2.422 -0.06 0.087 -0.206
2011 8 16 19 12 31.56078 5 3 36 59.9248 -127.9603 3333 666.2916 297.8357 383.7605 383.9697 383.5272 383.6387 0 5359.055 323.8426 21.60862 -4.737 -0.209 0.233 0.122
2011 8 16 19 17 4.545789 5 3 36 60.0344 -128.5647 1755 813.8242 290.0591 382.3029 382.1483 381.944 382.4813 0 7853.874 323.3571 20.17431 -6.194 0.155 0.359 -0.178
2011 8 16 19 28 57.5158 5 3 36 60.131 -128.911 929 901.0254 289.7499 NA 379.5698 NA 379.5749 0 8850.031 322.9673 19.3023 NA NA NA NA
2011 8 16 19 44 40.49119 5 3 37 60.3427 -131.489 8619 320.1724 311.9412 385.787 385.9396 385.8383 385.471 0 164.8661 323.6552 46.47089 -2.706 -0.153 -0.051 0.316
2011 8 16 19 59 27.58135 5 3 0 60.6299 -135.2643 13091 162.7259 384.7617 390.1385 389.7853 NA 390.0762 1 4.491582 307.0167 386.878 1.648 0.353 NA 0.062
2011 8 16 20 8 27.56354 5 3 0 60.7917 -137.5698 13081 162.8297 384.4374 390.1684 390.2403 390.3839 390.4381 1 4.504838 308.8288 359.1827 1.674 -0.072 -0.215 -0.27
2011 8 18 18 58 38.47297 5 4 40 66.7225 -157.3468 12184 187.8767 365.2909 389.6694 NA NA 389.6935 1 4.607959 NA 395.1345 1.12 NA NA -0.024
2011 8 18 19 5 44.17421 5 4 40 67.4671 -158.5785 10390 247.4657 326.7926 387.1844 NA 386.183 386.828 0 72.0905 NA 133.8705 -1.367 NA 1.001 0.356
2011 8 18 19 10 39.6983 5 4 40 67.9695 -159.464 8147 347.278 316.554 384.9984 NA NA 385.4244 0 255.7522 NA 73.9651 -3.553 NA NA -0.426
2011 8 18 19 15 24.39405 5 4 40 68.4112 -160.2826 5978 472.3112 308.4504 384.1099 NA 383.6124 384.1036 0 1130.641 NA 78.68939 -4.443 NA 0.497 0.006
2011 8 18 19 19 46.34394 5 4 40 68.7802 -160.9977 3970 617.5696 300.5551 383.9402 NA NA 383.9287 0 1939.365 NA 59.24335 -4.613 NA NA 0.011
2011 8 18 19 24 53.30378 5 4 0 69.147 -161.7378 2401 754.936 293.9718 384.04 NA 383.6986 383.9391 0 2831.825 NA 48.22872 -4.514 NA 0.341 0.101
2011 8 19 19 26 47.41536 5 5 44 69.4458 -162.3935 3010 692.7198 297.7519 382.6124 NA 382.7632 383.1138 0 1315.05 NA 52.16505 -5.985 NA -0.151 -0.501
2011 8 19 19 30 50.41273 5 5 44 69.6981 -162.9155 1250 863.0449 290.7974 383.2314 NA NA NA 0 2522.859 NA 46.70933 -5.366 NA NA NA
2011 8 19 19 36 31.29855 5 5 45 70.037 -163.5763 162 985.5684 277.6209 NA NA 381.6893 NA 0 8496.353 NA 17.80727 NA NA NA NA
2011 8 19 19 47 43.39047 5 5 46 70.7217 -164.9783 3034 690.1493 296.5674 383.3013 NA 383.1855 382.9765 0 3238.333 NA 57.23943 -5.295 NA 0.116 0.325
2011 8 19 19 51 56.35838 5 5 46 70.9913 -165.5223 1339 854.0697 288.0195 380.4956 NA 380.0257 380.4525 0 3841.772 NA 41.59772 -8.1 NA 0.47 0.043
2011 8 19 20 0 1.263552 5 5 47 71.5336 -165.1569 163 987.8824 275.5014 380.1361 NA NA 380.1468 0 7564.058 NA 28.46662 -8.459 NA NA -0.011
2011 8 19 20 23 32.61564 5 5 48 73.4925 -163.3565 8364 329.3295 315.568 379.9065 NA 379.8276 NA 0 310.4064 NA 52.60068 -8.687 NA 0.079 NA
2011 8 19 20 29 33.54493 5 5 48 74.0735 -162.737 6104 454.0088 307.2511 384.1598 NA NA 384.2153 0 1047.81 NA 67.53877 -4.433 NA NA -0.055
2011 8 19 20 34 42.28742 5 5 48 74.5113 -162.239 3906 610.9683 295.4459 NA NA 381.6807 382.1704 0 2119.377 NA 51.61625 NA NA NA NA
2011 8 19 20 37 23.4131 5 5 48 74.7177 -161.9939 2701 715.4968 289.3168 381.2844 NA 380.7907 381.2408 0 3765.63 NA 42.95206 -7.307 NA 0.494 0.044
2011 8 19 20 40 40.25759 5 5 48 74.9536 -161.7055 1238 862.9841 280.0553 381.4941 NA NA 381.5367 0 5137.032 NA 32.42425 -7.097 NA NA -0.043
2011 8 19 20 49 36.78173 5 5 49 75.5367 -160.96 156 990.0237 271.0338 380.5755 NA NA 380.4367 0 4763.31 NA 22.48331 -8.015 NA NA 0.139
2011 8 19 21 41 35.82242 5 5 51 79.602 -154.6699 161 986.0581 270.2433 380.2759 380.3503 380.1839 380.5999 0 4147.998 321.4746 21.25276 -8.321 -0.074 0.092 -0.324
2011 8 19 21 49 48.98388 5 5 51 80.1129 -153.4924 1932 785.1622 279.027 380.5855 380.6516 NA 380.3719 0 2653.522 322.1997 24.45589 -8.013 -0.066 NA 0.214
2011 8 19 21 56 23.97396 5 5 52 80.5785 -152.2992 4364 566.3359 289.1677 381.9035 381.6028 381.7709 381.6901 0 909.0995 322.2507 46.6831 -6.696 0.301 0.133 0.213
2011 8 19 22 14 3.871302 5 5 53 81.6984 -148.8225 163 989.3668 270.3046 380.4357 380.3984 380.3214 380.7072 0 3851.59 322.1862 23.11526 -8.16 0.037 0.114 -0.271
2011 8 19 22 20 54.96635 5 5 53 81.8282 -147.6766 1806 800.8035 280.8626 NA NA NA 381.4827 0 3008.448 322.568 30.97967 NA NA NA NA
2011 8 19 22 23 55.09078 5 5 53 81.6002 -147.6999 3121 673.1308 286.7049 381.3943 NA 381.559 381.3782 0 1666.194 322.2442 42.27441 -7.198 NA -0.165 0.016
2011 8 19 22 27 21.09329 5 5 53 81.3191 -147.7004 4621 548.0595 291.9903 381.3643 381.4139 381.4456 381.2427 0 946.0448 323.2511 45.25701 -7.227 -0.05 -0.081 0.122
2011 8 19 22 31 8.290124 5 5 53 80.9932 -147.7002 6274 432.8506 300.056 383.9202 384.0905 384.4621 384.0539 0 400.7807 322.713 71.79944 -4.669 -0.17 -0.542 -0.134
2011 8 19 22 38 7.254142 5 5 54 80.3264 -147.6998 8092 329.3591 310.9749 387.1345 NA 387.0117 387.2565 0 93.37389 319.6167 167.5638 -1.453 NA 0.123 -0.122
2011 8 19 23 29 33.37031 5 5 56 76.0706 -147.7007 8076 333.7963 310.8927 386.8949 386.2996 NA 386.6008 0 100.618 320.7706 134.987 -1.685 0.595 NA 0.294
2011 8 19 23 53 14.10024 5 5 57 74.1461 -147.9837 163 989.4097 271.1323 380.4357 NA 380.2688 381.4148 0 5176.841 323.5368 21.94265 -8.144 NA 0.167 -0.979
2011 8 20 0 45 17.22952 5 5 59 70.2734 -148.4789 8080 347.2453 317.2892 NA 385.357 385.5289 386.6389 0 421.9613 324.4244 71.81432 NA NA NA NA
2011 8 20 0 50 6.29952 5 5 59 69.6565 -148.366 10284 249.8136 326.9063 390.1884 387.4762 NA 388.4277 0 105.4047 324.5906 53.7596 1.592 2.712 NA 1.761
2011 8 20 1 0 15.20638 5 5 0 68.3935 -148.2596 12471 179.0606 368.5484 390.4578 390.2092 NA 391.7967 1 5.386981 311.2279 309.1381 1.858 0.249 NA -1.339
2011 8 22 19 9 22.9856 5 6 64 57.0023 -159.9523 12047 187.8326 369.0993 390.4179 389.8922 389.5588 390.3567 1 3.539598 309.6836 341.9573 1.818 0.526 0.859 0.061
2011 8 22 19 13 25.09412 5 6 64 56.6342 -160.5813 10546 235.6842 334.0786 NA 388.6119 388.3903 389.2083 1 39.79626 313.3236 250.7235 NA NA NA NA
2011 8 22 19 18 32.63759 5 6 64 56.1663 -161.3567 8225 336.3357 315.3596 384.6789 383.9343 383.7773 384.701 0 116.6232 323.9205 57.28627 -3.921 0.745 0.902 -0.022
2011 8 22 19 24 47.29734 5 6 64 55.6487 -162.1842 5376 503.7989 307.2869 NA NA 381.2538 382.1474 0 193.0031 323.1441 34.83818 NA NA NA NA
2011 8 22 19 28 58.25667 5 6 64 55.3337 -162.6717 3642 634.1625 298.2429 381.564 381.6472 NA NA 0 3842.682 322.5796 44.9742 -7.036 -0.083 NA NA
2011 8 22 19 36 44.22344 5 6 64 54.5813 -162.5171 2656 721.3723 294.4047 382.822 NA 382.2865 382.8199 0 4742.842 322.8526 35.48232 -5.778 NA 0.536 0.002
2011 8 22 19 40 40.15865 5 6 64 54.2707 -162.4035 896 898.7667 286.5997 379.1475 378.6799 NA 379.0008 0 10361.58 322.2918 24.48669 -9.452 0.468 NA 0.147
2011 8 22 19 44 4.095981 5 6 65 54.0281 -162.316 160 983.329 283.05 378.5783 378.6884 378.1937 378.9378 0 12646.52 322.3488 23.60697 -10.022 -0.11 0.385 -0.36
2011 8 22 20 28 13.04318 5 6 67 50.0236 -161.0073 161 990.1061 283.6166 379.547 379.6337 NA 379.2629 0 11594.52 322.6726 23.29864 -9.053 -0.087 NA 0.284
2011 8 22 20 32 3.114259 5 6 67 49.7426 -160.9435 1652 826.0534 290.5967 380.1761 380.3504 379.9759 380.3509 0 6292.481 322.4508 28.11669 -8.424 -0.174 0.2 -0.175
2011 8 22 20 35 45.18557 5 6 67 49.4513 -160.8803 3346 667.3771 298.5079 384.1399 383.9329 383.9982 384.0761 0 5041.261 322.9314 45.96583 -4.46 0.207 0.142 0.064
2011 8 22 20 39 9.286563 5 6 67 49.1581 -160.8176 4910 544.0573 303.6185 382.9918 NA 382.8766 382.9734 0 2550.05 323.324 57.15713 -5.608 NA 0.115 0.018
2011 8 22 20 42 54.31754 5 6 67 48.8077 -160.7435 6639 430.2271 310.5507 380.4756 380.4194 380.2885 380.6432 0 1101.763 324.0705 64.10626 -8.124 0.056 0.187 -0.168
2011 8 22 20 51 26.30325 5 6 68 47.9383 -160.5642 8555 329.3508 326.6354 387.7034 NA 387.4772 387.5597 0 69.69818 320.6216 146.7229 -0.897 NA 0.226 0.144
2011 8 22 21 34 42.11461 5 6 70 44.0622 -159.7997 8898 329.3888 335.8638 389.7293 389.2703 389.2396 389.5448 0 1187.333 324.4297 55.021 1.135 0.459 0.49 0.184
2011 8 22 21 46 58.93869 5 6 70 42.8401 -159.548 3706 649.9103 314.6995 389.7692 389.554 389.3829 389.8284 0 5967.252 322.8131 28.93694 1.177 0.215 0.386 -0.059
2011 8 22 21 52 57.66741 5 6 70 42.3497 -159.45 869 915.9575 290.5293 382.4826 NA 382.1538 382.5709 0 13699.67 323.505 24.37975 -6.109 NA 0.329 -0.088
2011 8 22 21 56 25.21009 5 6 71 42.0878 -159.3981 158 996.7622 289.4758 382.4726 NA 382.264 382.7827 0 16330.25 NA 23.32775 -6.118 NA 0.209 -0.31
2011 8 22 22 40 36.21062 5 6 73 37.9897 -158.5815 160 999.4175 294.761 384.6789 384.9494 NA 384.342 0 20151.4 322.7098 21.65953 -3.914 -0.27 NA 0.337
2011 8 22 22 44 11.44299 5 6 73 37.723 -158.5277 1533 851.5793 303.6752 386.3459 386.6794 386.3055 386.3753 0 7910.461 322.3134 34.19389 -2.248 -0.333 0.04 -0.029
2011 8 22 22 48 47.61639 5 6 73 37.3415 -158.4514 3762 652.7675 315.6336 389.1305 389.2472 389.2346 NA 0 856.2203 322.3525 62.8103 0.536 -0.117 -0.104 NA
2011 8 22 22 55 15.64925 5 6 73 36.7312 -158.3313 6920 438.8208 329.5169 387.8132 NA 387.8818 387.8191 0 414.4435 322.8491 76.56847 -0.781 NA -0.069 -0.006
2011 8 22 23 3 8.913479 5 6 74 35.8818 -158.167 9048 329.4146 336.5447 388.0826 387.9822 387.9875 387.9206 0 318.3811 325.0409 66.56978 -0.513 0.1 0.095 0.162
2011 8 22 23 45 29.88071 5 6 0 32.0592 -157.398 9044 329.5096 335.4471 388.1525 388.1215 388.1738 NA 0 736.6186 326.2657 62.45827 -0.446 0.031 -0.021 NA
2011 8 22 23 51 15.84275 5 6 76 31.4707 -157.2822 6618 456.3882 327.6318 388.0128 NA 388.0558 388.3278 0 2080.328 325.6662 66.29628 -0.586 NA -0.043 -0.315
2011 8 22 23 55 23.6241 5 6 76 31.0948 -157.2093 4606 589.249 318.7917 389.6794 NA 389.3284 389.4807 0 6229.986 NA 49.4474 1.08 NA 0.351 0.199
2011 8 22 23 58 59.62168 5 6 76 30.7921 -157.1511 2862 728.9623 310.2812 388.6715 388.5567 NA 388.6042 0 6445.993 323.4791 34.234 0.072 0.115 NA 0.067
2011 8 23 0 3 10.24068 5 6 76 30.47 -157.0893 861 923.5646 298.1711 386.5056 386.3433 386.2832 386.7807 0 20012.93 322.937 15.44747 -2.093 0.162 0.222 -0.275
2011 8 23 0 6 15.26861 5 6 77 30.2485 -157.0471 159 1001.195 296.5488 387.5337 NA 387.356 387.0982 0 25643.24 323.3064 12.05035 -1.063 NA 0.178 0.435
2011 8 23 1 17 38.6498 5 6 0 23.6294 -156.235 13140 179.0746 355.0572 390.4977 390.3069 390.4178 NA 0 9.598009 322.2885 89.54053 1.934 0.191 0.08 NA
2011 8 23 1 44 3.442161 5 6 80 20.6515 -155.9886 3839 647.3632 315.8085 389.6994 389.8171 389.5575 389.753 0 8091.194 322.4788 36.89373 1.144 -0.118 0.142 -0.054
2011 8 23 1 51 12.19672 5 6 80 20.088 -156.0201 1150 889.8914 301.4887 389.1206 NA 389.0468 389.4337 0 21447.34 322.6985 16.84137 0.568 NA 0.074 -0.313
2011 8 24 20 40 33.58766 5 7 0 16.3848 -158.5768 12910 187.7113 350.1778 390.4478 389.9799 NA 389.9643 0 21.46225 322.8529 27.2948 1.861 0.468 NA 0.483
2011 8 24 20 46 0.4162009 5 7 82 15.9376 -159.039 10856 256.1596 341.4649 390.0487 389.5426 389.0539 390.4045 0 281.6052 323.8005 38.07713 1.464 0.506 0.995 -0.356
2011 8 24 20 50 2.773009 5 7 82 15.6275 -159.3577 8892 338.5271 337.0447 390.1784 389.6393 NA 390.2819 0 605.1062 323.7151 39.92076 1.595 0.539 NA -0.104
2011 8 24 20 55 18.92063 5 7 82 15.2545 -159.7394 6293 476.6238 330.4954 390.0586 NA 389.1209 389.82 0 354.2257 323.7551 51.94403 1.477 NA 0.938 0.239
2011 8 24 20 58 47.8703 5 7 82 15.0278 -159.9695 4579 590.5724 320.1498 389.2802 388.7662 NA 389.4213 0 947.4865 324.1442 78.12634 0.7 0.514 NA -0.141
2011 8 24 21 2 11.71315 5 7 82 14.7701 -160.0935 2938 721.4848 309.4393 389.6794 389.6029 389.046 389.7697 0 8017.996 323.9172 43.47261 1.098 0.077 0.633 -0.09
2011 8 24 21 5 24.63455 5 7 82 14.5313 -160.1907 1380 866.6431 303.8722 388.9908 388.8204 388.0313 388.9024 0 15647.8 323.593 26.77393 0.407 0.17 0.959 0.088
2011 8 24 21 10 1.457725 5 7 83 14.211 -160.3209 161 996.8356 297.9888 NA 387.8078 NA 388.0318 0 28817.31 323.2376 14.93283 NA NA NA NA
2011 8 24 21 53 58.36065 5 7 85 10.5497 -161.7845 162 994.115 298.492 389.6295 NA 389.2598 389.6057 0 29490 323.3082 15.29378 1.014 NA 0.37 0.024
2011 8 24 21 58 16.31831 5 7 85 10.2632 -161.897 1927 811.0775 305.4165 389.8092 390.0512 NA 389.7759 0 14989.23 324.4719 16.81246 1.19 -0.242 NA 0.033
2011 8 24 22 1 36.56783 5 7 85 10.0233 -161.9911 3544 668.888 314.7197 389.6595 389.8948 NA 389.8983 0 9673.653 324.4511 28.56485 1.04 -0.235 NA -0.239
2011 8 24 22 5 10.72447 5 7 85 9.7368 -162.1067 5297 539.7925 324.9858 390.1185 389.9398 389.7673 389.9684 0 7142.565 324.6059 28.58947 1.501 0.179 0.351 0.15
2011 8 24 22 9 23.83141 5 7 85 9.3561 -162.2599 7370 414.1395 333.756 389.7992 NA 389.816 NA 0 1641.091 324.7426 28.73999 1.184 NA -0.017 NA
2011 8 24 22 13 45.99085 5 7 85 8.937 -162.4284 9507 310.299 339.5177 390.358 390.2764 390.1887 390.3836 0 158.7256 324.9011 32.14949 1.745 0.082 0.169 -0.026
2011 8 24 22 17 52.02445 5 7 85 8.517 -162.5974 11279 240.1648 341.5175 390.4378 390.2559 390.1195 390.2516 0 84.16584 324.6906 31.98837 1.827 0.182 0.318 0.186
2011 8 24 22 28 46.65642 5 7 0 7.2915 -163.0884 13211 178.8982 352.1645 390.5376 390.3755 NA 390.5131 0 16.77224 323.3295 60.45389 1.932 0.162 NA 0.024
2011 8 24 23 22 11.07344 5 7 88 2.5151 -164.4985 9064 329.3299 339.8771 390.4578 NA 390.247 390.2867 0 66.07408 323.9308 24.96102 1.86 NA 0.211 0.171
2011 8 24 23 29 1.615911 5 7 88 1.8336 -164.6338 6431 466.265 329.4478 390.2682 389.8645 NA 390.6901 0 1107.184 322.8319 42.07896 1.669 0.404 NA -0.422
2011 8 24 23 33 8.374791 5 7 88 1.4555 -164.7089 4413 600.6148 319.9766 390.2383 390.2307 390.0446 390.0781 0 7944 323.5881 18.83615 1.637 0.008 0.194 0.16
2011 8 24 23 36 11.45086 5 7 88 1.205 -164.7595 2922 719.3411 312.0774 390.2083 NA 389.931 390.319 0 12293.81 324.0695 13.93866 1.606 NA 0.277 -0.111
2011 8 24 23 39 32.13367 5 7 88 0.9514 -164.81 1305 870.4832 302.3005 390.5775 390.511 NA 390.5834 0 17356.88 323.2971 14.41304 1.974 0.067 NA -0.006
2011 8 24 23 43 42.91135 5 7 89 0.6547 -164.8692 158 992.6617 299.142 390.7472 390.8449 390.673 390.4947 0 28013.83 323.5941 13.47688 2.143 -0.098 0.074 0.253
2011 8 25 0 25 59.99047 5 7 91 -2.805 -166.1585 162 992.0249 299.0697 390.6873 NA 390.4081 390.8006 0 26059.71 323.4088 17.65989 2.077 NA 0.279 -0.113
2011 8 25 0 29 59.11288 5 7 91 -3.0665 -166.2667 1894 812.3435 307.7103 390.0287 390.5297 NA 390.2489 0 4776.571 323.8378 30.88825 1.419 -0.501 NA -0.22
2011 8 25 0 33 12.30309 5 7 91 -3.2976 -166.3625 3454 674.9196 315.1704 390.348 390.3802 390.3618 390.1286 0 7691.906 324.4644 15.60261 1.738 -0.032 -0.014 0.219
2011 8 25 0 41 2.582322 5 7 91 -3.9561 -166.6358 7294 416.8384 332.7652 390.338 390.2565 390.4707 NA 0 73.41899 324.5216 32.23376 1.728 0.082 -0.133 NA
2011 8 25 0 49 22.75279 5 7 92 -4.758 -166.9681 9058 329.3612 340.3842 390.4578 390.2209 390.2761 390.75 0 60.85011 325.3146 25.50464 1.848 0.237 0.182 -0.292
2011 8 25 2 39 3.747862 5 7 97 -13.6794 -169.0279 162 995.0989 297.608 388.5617 NA 388.5765 NA 0 23776.56 322.3683 28.87572 -0.068 NA -0.015 NA
2011 8 25 2 46 19.11783 5 7 97 -14.07 -168.679 3401 679.609 314.9486 NA 390.0931 390.1229 NA 0 5519.912 322.9286 27.11797 NA NA NA NA
2011 8 25 2 53 32.35423 5 7 97 -14.5865 -168.2153 6951 436.2634 329.8772 390.3979 NA 390.4648 390.0627 0 573.6625 323.3949 30.47217 1.761 NA -0.067 0.335
2011 8 25 3 2 12.4915 5 7 97 -15.4419 -167.4418 11167 243.5896 344.0258 390.4179 390.4118 390.5269 390.5141 0 42.78279 324.5114 21.26171 1.777 0.006 -0.109 -0.096
2011 8 25 3 15 48.6653 5 7 0 -16.7778 -166.2152 14340 147.761 359.7392 390.7272 390.4264 390.584 390.7201 0 7.684324 322.5733 52.42913 2.082 0.301 0.143 0.007
2011 8 27 21 40 21.34838 5 8 100 -25.0594 -163.3393 12662 187.986 357.8882 391.4157 390.9847 NA 391.3857 0 8.329002 323.4476 90.68515 2.776 0.431 NA 0.03
2011 8 27 21 46 36.10917 5 8 100 -25.6176 -163.8742 10182 271.3267 335.1012 390.8969 390.346 390.3054 390.7761 0 22.66135 323.3204 93.70666 2.257 0.551 0.591 0.121
2011 8 27 21 52 34.8793 5 8 100 -26.1286 -164.3702 7364 405.308 318.1517 390.4777 NA 389.8861 390.5923 0 133.7278 322.8887 71.75627 1.838 NA 0.592 -0.115
2011 8 27 21 55 48.75862 5 8 100 -26.384 -164.6204 5834 497.9715 316.7915 390.0586 NA 389.4861 390.0592 0 230.145 NA 68.15323 1.419 NA 0.573 -0.001
2011 8 27 21 59 23.67648 5 8 100 -26.6343 -164.8672 4120 619.7363 309.4837 390.2482 389.8248 NA 390.1914 0 96.62526 322.3243 52.08398 1.608 0.423 NA 0.057
2011 8 27 22 3 48.52652 5 8 100 -26.8881 -165.1189 2062 801.3945 295.8943 388.9309 389.045 388.6922 389.1344 0 7353.844 321.6453 36.12216 0.292 -0.114 0.239 -0.203
2011 8 27 22 9 29.38025 5 8 101 -27.1967 -165.4263 179 1004.189 290.7556 388.5018 NA NA 388.7534 0 13793.28 321.4334 31.43962 -0.137 NA NA -0.252
2011 8 27 22 54 26.47094 5 8 103 -29.9447 -168.2735 182 1004.262 287.5421 388.402 NA 387.9901 387.8193 0 14686.27 322.3463 29.87333 -0.229 NA 0.412 0.583
2011 8 27 22 59 32.6615 5 8 103 -30.2109 -168.5628 2258 781.7322 296.0881 388.7713 389.0002 NA 388.9463 0 6629.57 322.4937 34.72312 0.141 -0.229 NA -0.175
2011 8 27 23 2 37.79229 5 8 103 -30.379 -168.7467 3685 653.6121 303.1868 389.6195 389.7458 389.5936 389.8165 0 5225.084 322.7001 45.57587 0.99 -0.126 0.026 -0.197
2011 8 27 23 5 57.8474 5 8 103 -30.5685 -168.955 5239 534.7039 309.485 389.4499 NA 389.1794 NA 0 3699.375 322.8646 40.06826 0.821 NA 0.27 NA
2011 8 27 23 9 52.96462 5 8 103 -30.8005 -169.2115 7057 417.9949 313.3583 NA 389.5628 NA NA 0 51.09462 322.6854 42.7739 NA NA NA NA
2011 8 27 23 15 57.06662 5 8 104 -31.191 -169.6479 8719 329.454 319.2307 391.1463 390.7244 390.7798 390.7804 0 40.44975 323.9915 64.99553 2.519 0.422 0.367 0.366
2011 8 28 0 1 33.08258 5 8 106 -33.7866 -172.6822 8706 329.4436 319.9205 391.1164 390.732 NA NA 0 91.43902 322.8876 76.66811 2.496 0.384 NA NA
2011 8 28 0 9 4.888209 5 8 106 -34.2376 -173.2364 6322 460.8689 311.1431 390.0387 NA 389.7636 390.2519 0 92.02131 322.9289 50.33412 1.414 NA 0.275 -0.213
